company_id,user_id,timestamp_utc,ip_address,device_id,os,browser,login_success,asn,ip_reputation,ip_vpn_tor,num_distinct_devices_last30d,failed_attempts_last_10m,hours_since_prev_login,distance_from_prev_login_km,speed_kmh,dist_from_user_login,prediction,risk_score,reasons
facegram,user0201,2025-08-06 06:57:00,106.235.252.104,188b72a7-c277-43bc-a302-5d9796bf347e,macOS,Chrome,0,AS55836,2,0,3,3,46.3,28.273,0.61,36.716,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0056,2025-08-05 08:20:00,182.76.191.170,8c7397fa-6bbf-44eb-ada8-a4ae48e810fd,Windows 10,Chrome,1,AS9498,1,0,6,0,37.77,23.681,0.63,48.511,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0393,2025-08-09 02:57:00,49.48.117.95,6896502a-b973-48a7-b97d-3723d566197f,Linux,Edge,1,AS13335,1,0,6,0,12.46,33.052,2.63,30.074,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
instabook,user0425,2025-08-07 06:02:00,115.124.223.95,c89f9098-b96f-4ea5-befd-e7a5cf2dc188,Windows 10,Safari,1,AS55836,0,0,4,0,33.11,37.659,1.13,29.341,0,0,Normal: baseline behaviour (risk 0)
facegram,user0209,2025-08-11 06:44:00,117.194.209.48,9fe60fa6-33e6-4426-a64c-fad6a2f93549,macOS,Safari,0,AS9498,1,0,3,3,41.28,47.583,1.15,43.318,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0300,2025-08-19 16:50:00,182.74.220.164,eb34d0a1-e750-426b-b7b6-b18983b8e51b,iOS,Safari,0,AS9498,2,0,3,1,44.93,22.065,0.49,16.922,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0497,2025-08-14 00:22:00,106.234.34.171,7731b2df-2cf0-4cc1-a2f6-561ca4acbe35,Android,Chrome,0,AS9498,2,0,5,2,23.89,37.985,1.58,41.081,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0498,2025-08-23 03:35:00,49.37.27.145,99a4188f-e0e5-4508-a020-cfbedfa03f40,Windows 10,Chrome,1,AS9498,0,0,2,0,5.93,37.339,6.19,5.526,0,5,Unusual login time
instabook,user0344,2025-08-23 03:54:00,182.68.59.239,cbe82bd5-8762-4213-bfc1-ba6fea75564d,Android,Edge,0,AS13335,1,0,5,1,9.02,21.204,2.33,12.421,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0478,2025-08-06 16:50:00,117.231.190.222,2683e0ba-ba19-430f-8651-131a64e7f028,Windows 11,Chrome,0,AS9498,1,0,2,2,9.05,0.195,0.02,25.713,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0382,2025-08-03 15:56:00,117.231.70.246,3e053ecb-dee5-4ad7-92cb-5cdbef875086,Linux,Edge,1,AS174,2,0,3,0,13.45,27.558,2.03,24.02,0,25,Suspicious IP / VPN detected
facegram,user0086,2025-08-22 19:18:00,182.68.178.223,701f172f-6bd2-42b1-bbd4-2b73f53f5b42,iOS,Safari,1,AS9498,1,0,6,0,12.14,41.066,3.36,30.94,0,45,Multiple devices detected; Suspicious IP / VPN detected
facegram,user0015,2025-08-03 05:07:00,106.199.241.240,30a2cfe4-daab-4a21-aa5f-22cc4e915b14,Linux,Edge,0,AS13335,0,0,1,3,13.04,2.186,0.17,1.004,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0337,2025-08-22 06:40:00,182.72.54.23,f97fcb70-a7e7-4aef-99ea-b6806ac969d1,iOS,Chrome,0,AS13335,0,0,1,2,28.27,46.202,1.63,6.109,0,25,Sudden OS/Browser change during failed attempts
facegram,user0340,2025-08-02 04:39:00,49.48.50.20,34dd7a71-0719-437d-9978-749bdb895573,Windows 10,Safari,0,AS13335,0,0,5,2,15.06,33.829,2.23,38.32,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0349,2025-08-16 07:33:00,49.63.51.2,b818cf35-687f-4d1b-83d1-26f2c7b07d3a,macOS,Edge,1,AS55836,2,0,3,0,3.78,27.518,7.09,11.02,0,25,Suspicious IP / VPN detected
instabook,user0037,2025-08-26 01:12:00,115.96.137.155,7807fe5f-e76d-4ffc-8309-187a2413cf24,Android,Safari,0,AS3356,1,0,4,3,37.75,9.574,0.25,13.939,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0386,2025-08-17 08:07:00,115.109.151.148,40fb1a8e-0023-4122-84eb-c454b827f313,Windows 11,Safari,1,AS3356,0,0,1,0,37.92,22.253,0.59,48.139,0,0,Normal: baseline behaviour (risk 0)
instabook,user0275,2025-08-06 14:13:00,115.122.227.237,b0c41ef1-002d-455d-b59d-86003cdcfc4e,Windows 11,Firefox,1,AS13335,0,0,3,0,2.25,9.638,4.1,0.822,0,0,Normal: baseline behaviour (risk 0)
facegram,user0045,2025-08-11 23:28:00,117.255.46.138,8029282f-b6dc-4a71-a343-d2a9369038e3,macOS,Chrome,0,AS174,0,0,4,3,10.97,14.472,1.31,11.079,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0472,2025-08-01 04:31:00,49.60.179.137,69fda02b-88b8-49b5-b022-b8a3ad2d5109,iOS,Safari,1,AS174,1,0,5,0,27.26,34.642,1.27,43.087,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0312,2025-08-16 04:02:00,115.97.247.39,cef6af18-841f-4fa5-a4a9-0d13b9ea7dba,Android,Safari,1,AS9498,1,0,6,0,30.24,15.186,0.5,17.493,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
facegram,user0077,2025-08-07 11:26:00,106.211.162.95,e241b684-a2b5-45e3-91c6-02373b024006,Android,Firefox,0,AS9498,1,0,1,3,34.12,2.335,0.07,49.75,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0493,2025-08-19 08:23:00,49.40.68.34,e6f8d336-ff89-4595-b700-7341414e8fea,Android,Chrome,0,AS13335,1,0,6,3,9.9,3.764,0.38,27.897,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0383,2025-08-10 10:21:00,115.105.234.192,0623feb4-251e-48dc-a314-d160d9ee0124,Android,Edge,0,AS3356,0,0,3,3,24.51,34.495,1.4,15.855,0,25,Sudden OS/Browser change during failed attempts
instabook,user0235,2025-08-18 11:26:00,49.52.115.220,0e9003a2-2237-4854-bb65-c8e370bd7e75,Android,Firefox,1,AS13335,2,0,4,0,11.65,35.571,3.03,16.859,0,25,Suspicious IP / VPN detected
facegram,user0368,2025-08-24 17:04:00,182.78.191.73,e4c63b2e-5f56-46d9-a008-1cc7c2d5a235,Linux,Chrome,0,AS55836,1,0,5,2,15.0,10.476,0.69,41.235,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0185,2025-08-11 05:15:00,182.70.17.102,9bb0873b-0fcd-4662-8cde-bbbc964e67eb,macOS,Edge,0,AS55836,0,0,1,1,46.45,22.602,0.49,2.046,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0373,2025-08-09 07:00:00,182.77.253.7,73945827-a437-4fa2-97fa-64567a7a0a20,Linux,Firefox,1,AS3356,2,0,6,0,42.35,43.18,1.02,34.362,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0355,2025-08-18 00:49:00,115.103.204.63,4cb1ecdb-c592-43d2-b82b-146ff0fca41f,Windows 11,Safari,0,AS174,1,0,5,1,43.97,11.829,0.27,1.051,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0063,2025-08-08 23:03:00,182.64.44.237,0bbfc67e-298b-446d-829e-58f87d9eb045,Windows 11,Chrome,1,AS13335,2,0,6,0,42.71,25.0,0.58,45.803,0,50,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time
instabook,user0219,2025-08-09 01:04:00,115.116.70.176,f96043ba-8c51-465d-9898-30f86c658b65,macOS,Edge,1,AS9498,2,0,1,0,14.96,10.382,0.69,18.257,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0334,2025-08-03 13:27:00,115.126.250.53,ef074af9-596a-40c4-8cae-65ab1d743f27,macOS,Chrome,0,AS13335,2,0,2,1,28.62,22.629,0.79,33.497,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0160,2025-08-11 06:27:00,49.55.200.98,9a877c46-8827-4a5c-84d5-f17b4559a57b,Windows 10,Safari,0,AS55836,2,0,1,2,20.76,37.777,1.81,29.017,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0005,2025-08-16 01:35:00,106.248.150.182,84ba8abc-5d20-4fcf-a4ee-1a539e919c41,iOS,Safari,1,AS174,0,0,1,0,13.67,11.828,0.86,3.696,0,5,Unusual login time
instabook,user0493,2025-08-15 12:33:00,117.197.161.189,de5641eb-df42-4490-9010-6e37a3bec322,macOS,Safari,1,AS174,0,0,1,0,20.54,38.328,1.86,44.737,0,0,Normal: baseline behaviour (risk 0)
instabook,user0015,2025-08-03 22:16:00,49.42.241.109,109e8342-fb86-4248-8721-37d7c92998d1,Windows 11,Chrome,0,AS55836,0,0,6,3,37.56,15.316,0.41,8.841,0,45,Multiple devices detected; Sudden OS/Browser change during failed attempts
facegram,user0062,2025-08-19 01:48:00,182.71.107.223,2c5989eb-9548-48c4-a255-2b7fb7a3a227,Linux,Edge,0,AS13335,2,0,1,1,4.95,0.933,0.18,18.512,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0248,2025-08-20 08:55:00,182.67.246.253,24603b87-e2c9-4be4-94e8-b0195f2af99c,Linux,Edge,0,AS174,2,0,5,1,28.62,35.736,1.24,34.657,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0064,2025-08-08 03:46:00,117.215.154.209,ab7f4d88-1c6f-452b-ab9f-6cda26b24261,Android,Safari,1,AS55836,0,0,4,0,17.19,2.241,0.13,24.161,0,5,Unusual login time
instabook,user0182,2025-08-07 07:56:00,106.204.67.165,552d5549-bad4-465b-85ce-0eea7d123815,iOS,Safari,0,AS3356,0,0,2,3,42.74,39.666,0.93,27.704,0,25,Sudden OS/Browser change during failed attempts
facegram,user0201,2025-08-25 18:19:00,106.250.106.147,f2d201d5-b510-461f-bfb4-7da1f40cb8e3,Windows 11,Safari,0,AS174,1,0,4,2,33.95,39.703,1.17,2.489,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0278,2025-08-20 23:02:00,49.36.2.84,57c54d56-ef7b-4cd1-b7da-0af4418b0e94,Android,Safari,0,AS174,2,0,5,3,13.13,24.946,1.89,0.448,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0093,2025-08-12 11:40:00,49.55.201.5,74164475-d3f8-410b-97a7-f1e6fc628b10,Android,Safari,0,AS13335,0,0,1,1,3.22,38.347,11.55,21.388,0,25,Sudden OS/Browser change during failed attempts
facegram,user0065,2025-08-09 17:28:00,117.248.125.208,dfa65f6f-6bf4-470e-bc93-57d8785e9842,Windows 11,Safari,0,AS174,2,0,6,1,29.6,5.52,0.19,25.838,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0371,2025-08-08 01:03:00,115.111.45.107,8501b600-560a-4f5e-8f47-f59ee448d26f,Windows 10,Chrome,0,AS3356,0,0,5,3,44.46,39.934,0.9,22.621,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0176,2025-08-05 11:57:00,182.74.205.3,38a61050-414b-4c93-9e7b-3d31de410812,iOS,Chrome,1,AS13335,0,0,2,0,28.07,23.169,0.82,35.476,0,0,Normal: baseline behaviour (risk 0)
instabook,user0011,2025-08-04 05:10:00,106.219.217.173,dba9b87e-276e-4ac0-8b6a-de5a56c8dde5,Linux,Safari,0,AS174,0,0,4,2,18.58,15.079,0.81,26.226,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0058,2025-08-07 12:47:00,115.107.155.0,257b1391-e755-4866-ad40-53b82466949e,iOS,Firefox,0,AS174,1,0,3,2,45.45,24.33,0.53,10.648,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0211,2025-08-20 05:27:00,49.63.8.11,765564aa-acb9-4fa0-8dca-84a5a4908665,Linux,Edge,0,AS174,1,0,2,3,24.22,13.574,0.56,49.062,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0146,2025-08-22 03:38:00,115.116.193.151,cadd8fe9-a936-4bbc-8d67-3a3f6183f3ac,Windows 11,Safari,0,AS13335,1,0,5,1,27.79,14.106,0.51,0.274,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0367,2025-08-18 01:49:00,106.243.130.91,202cf680-ea8b-449f-97c9-1979112d091f,Linux,Safari,0,AS3356,0,0,6,2,36.47,28.528,0.78,11.874,0,50,Multiple devices detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0181,2025-08-23 09:17:00,182.65.50.232,0d69f161-3ad3-480d-ab3c-5f6b00aeed5c,macOS,Safari,1,AS3356,0,0,3,0,35.83,10.958,0.3,5.187,0,0,Normal: baseline behaviour (risk 0)
facegram,user0140,2025-08-03 04:48:00,115.117.241.224,695e8ebf-7dac-4a86-b5e7-13caf9fb095a,macOS,Firefox,0,AS9498,0,0,5,2,36.86,31.635,0.86,15.532,0,5,Unusual login time
facegram,user0236,2025-08-14 08:20:00,106.253.255.152,33b28495-ef63-4619-9f52-426d6fef51b4,Android,Firefox,0,AS13335,2,0,6,1,9.86,9.698,0.97,44.961,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0269,2025-08-29 04:46:00,49.33.160.130,9fe68831-0713-4f8b-8d51-3a9dce71e5d6,iOS,Firefox,0,AS13335,2,0,6,2,25.55,26.605,1.04,18.043,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0233,2025-08-16 01:46:00,117.252.135.180,529ce9bf-3b76-4871-a5aa-1096c12c9591,Windows 11,Edge,0,AS9498,2,0,3,1,22.15,35.748,1.61,28.621,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0119,2025-08-26 07:50:00,49.45.163.221,21ef2312-6431-47d2-8991-d20cc652fdb8,Windows 10,Safari,0,AS3356,1,0,4,1,39.15,43.568,1.11,32.602,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0215,2025-08-06 13:42:00,115.106.187.145,6606dfe5-9477-44a1-bccf-0539be44a115,Windows 10,Chrome,0,AS174,1,0,5,2,33.43,2.092,0.06,5.839,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0335,2025-08-09 09:41:00,49.33.10.181,9be34262-1e66-47ae-a598-b5bc1c82e251,macOS,Chrome,0,AS9498,0,0,4,0,33.55,28.6,0.85,19.956,0,0,Normal: baseline behaviour (risk 0)
instabook,user0047,2025-08-04 07:29:00,182.75.170.200,dd7e3d6b-6796-48cb-aa76-f04730ad034a,macOS,Firefox,0,AS3356,1,0,1,1,41.23,29.582,0.72,30.978,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0307,2025-08-16 21:01:00,182.73.194.37,7b30510f-a010-4588-b467-7ac876e72075,macOS,Firefox,0,AS55836,2,0,6,2,29.46,26.627,0.9,7.647,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0269,2025-08-30 06:22:00,106.208.207.224,9d6cc3a6-dfab-4854-bdaa-901ff284b43c,Linux,Safari,0,AS55836,1,0,1,2,21.39,6.545,0.3,7.781,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0395,2025-08-16 06:41:00,115.107.39.110,aa4eeb51-65cb-4ba9-b4d1-b5e23691e5a8,macOS,Safari,0,AS174,2,0,3,1,43.51,12.382,0.28,37.341,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0264,2025-08-22 14:34:00,49.52.214.156,11f475b3-35a3-49a9-bfe8-c8a869b130ce,Linux,Safari,0,AS174,0,0,4,2,11.15,48.435,4.31,30.125,0,25,Sudden OS/Browser change during failed attempts
facegram,user0266,2025-08-01 00:06:00,49.40.180.56,8cd27ff5-d187-40aa-ba34-d78652b55ff6,macOS,Safari,0,AS55836,1,0,5,3,12.46,18.427,1.47,12.45,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0003,2025-08-11 19:10:00,182.67.146.198,f88ab616-e368-4e3e-b414-57a5f09574e0,Android,Safari,0,AS13335,1,0,2,3,5.86,31.211,5.24,40.182,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0092,2025-08-17 03:19:00,115.107.70.254,26e55c81-6bc0-49ba-883f-5d68d647c57e,Windows 10,Safari,0,AS174,2,0,5,3,28.9,41.062,1.42,7.458,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0081,2025-08-10 07:00:00,49.35.136.118,bca49d9f-28f5-4f7c-8490-7c1658257561,Windows 11,Safari,0,AS13335,1,0,3,2,44.15,25.274,0.57,22.139,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0047,2025-08-23 23:05:00,106.218.224.39,a332f8a4-626c-46b9-8b9b-5dcc6c9539d0,macOS,Firefox,0,AS9498,0,0,1,3,39.85,35.639,0.89,47.541,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0053,2025-08-19 02:20:00,182.75.10.12,43fa6612-0873-41cf-9459-30ec34957a86,Windows 10,Firefox,0,AS9498,0,0,6,7,2.87,1473.018,495.97,1649.187,1,70,Multiple devices detected; Multiple failed login attempts; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0294,2025-08-16 21:08:00,106.207.101.250,7944d704-c350-4052-a1c2-bb29bc0cd6a6,Android,Safari,1,AS9498,2,0,4,0,29.33,31.421,1.07,9.404,0,25,Suspicious IP / VPN detected
instabook,user0145,2025-08-21 19:25:00,182.71.15.39,b25fe55e-025b-4c58-a016-67669d9995cc,Linux,Safari,0,AS9498,0,0,4,1,34.17,21.597,0.63,8.847,0,25,Sudden OS/Browser change during failed attempts
instabook,user0180,2025-08-12 12:45:00,106.239.194.240,93c891e9-6b8f-4d80-bb4f-8358eb1c74b0,Android,Safari,0,AS3356,0,0,3,1,19.72,17.22,0.87,3.169,0,25,Sudden OS/Browser change during failed attempts
facegram,user0065,2025-08-03 05:46:00,182.77.204.187,7b24505e-6818-46af-9545-a2390187f34a,macOS,Safari,0,AS174,2,0,6,3,13.86,15.984,1.14,41.047,1,75,Multiple devices detected; Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0489,2025-08-22 18:26:00,49.49.59.41,4bc410ea-f4e4-4023-8ec0-3334781158b7,macOS,Firefox,0,AS174,2,0,4,2,27.24,16.259,0.59,45.563,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0358,2025-08-22 19:59:00,49.56.71.101,ab19f0de-8822-4201-bfa0-af26cff21377,Android,Firefox,1,AS9498,1,0,6,0,46.83,35.311,0.75,14.87,0,45,Multiple devices detected; Suspicious IP / VPN detected
instabook,user0430,2025-08-22 17:42:00,106.228.40.201,36ba7f3b-c347-4f2b-983a-52f7ed575495,Windows 11,Chrome,1,AS174,2,0,5,0,2.73,23.923,8.45,4.173,0,25,Suspicious IP / VPN detected
facegram,user0122,2025-08-22 00:08:00,106.241.255.169,daa95361-d371-4dc3-a356-f63c3a8f1687,iOS,Chrome,0,AS3356,0,0,1,3,36.25,32.306,0.89,20.531,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0336,2025-08-09 15:41:00,115.106.18.28,3742ae62-f013-4ba9-ace5-e8680d8eeed8,Windows 11,Edge,0,AS3356,2,0,3,2,27.62,41.76,1.51,7.015,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0491,2025-08-09 11:34:00,115.107.99.211,b5153179-4bbf-4e15-a40b-fcd2493ca9a9,Windows 10,Chrome,0,AS3356,2,0,3,3,29.65,26.239,0.88,22.739,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0005,2025-08-16 13:59:00,49.32.202.15,a7a71982-5b42-417b-9837-d217e775b900,macOS,Edge,0,AS3356,1,0,3,2,31.48,20.353,0.64,38.438,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0195,2025-08-23 06:09:00,106.204.196.249,a5ea4d08-1f4c-4750-8f1d-ec4e5306261f,Android,Firefox,0,AS13335,2,0,2,3,37.31,23.911,0.64,40.456,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0031,2025-08-01 08:38:00,182.71.58.244,b919f102-b455-461f-971d-88b01ac2ee14,Windows 11,Safari,0,AS9498,0,0,2,2,29.0,44.279,1.52,0.209,0,0,Normal: baseline behaviour (risk 0)
instabook,user0457,2025-08-01 16:24:00,117.254.242.1,d66ec3b1-a17c-41a1-bceb-ac949ba9968e,macOS,Safari,1,AS9498,1,0,4,0,33.45,10.435,0.31,31.289,0,25,Suspicious IP / VPN detected
instabook,user0394,2025-08-22 06:46:00,117.202.150.218,49b6614a-4be5-4e91-aa85-27cf16dc22b1,Windows 10,Safari,0,AS13335,0,0,5,2,22.77,38.058,1.66,41.358,0,25,Sudden OS/Browser change during failed attempts
facegram,user0415,2025-08-24 17:52:00,117.242.167.164,711bf540-7fde-4316-943f-dadc1e39dcdf,Linux,Firefox,1,AS13335,0,0,3,0,5.64,33.49,5.83,19.432,0,0,Normal: baseline behaviour (risk 0)
facegram,user0082,2025-08-18 03:14:00,106.221.163.61,9e2682f1-414d-405b-9520-6ca60db6f24d,Windows 10,Firefox,0,AS9498,0,0,6,3,12.7,43.225,3.38,32.08,0,50,Multiple devices detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0259,2025-08-13 00:28:00,115.111.111.124,4bdee6a0-16f7-4eaa-98b1-cfe171c9908c,Windows 10,Edge,0,AS9498,2,0,4,2,5.44,37.944,6.85,37.084,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0357,2025-08-01 07:13:00,117.222.161.55,cd4a87fe-ab72-4c22-8229-5eabf2b1fec7,Linux,Safari,0,AS55836,2,0,2,2,33.82,12.196,0.36,5.101,0,25,Suspicious IP / VPN detected
facegram,user0008,2025-08-26 22:44:00,117.249.15.163,6aad357b-faab-4c45-9797-09fe2ac1ede6,Linux,Chrome,0,AS174,1,0,3,1,42.68,2.226,0.05,27.019,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0476,2025-08-01 09:24:00,106.213.167.177,9ec8d068-d0db-4699-b5da-0fe077fc71e5,Windows 11,Safari,0,AS55836,0,0,2,3,18.41,21.372,1.15,30.807,0,0,Normal: baseline behaviour (risk 0)
facegram,user0261,2025-08-12 23:47:00,117.232.157.116,d64f5a78-0e43-4222-bb2e-4288a425376b,iOS,Edge,0,AS13335,0,0,3,1,15.27,10.069,0.66,15.179,0,30,Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0487,2025-08-13 22:36:00,182.79.30.186,358d13d1-845c-415c-9554-90478208ad55,Windows 10,Safari,0,AS13335,2,0,2,2,18.19,8.374,0.46,13.643,0,25,Suspicious IP / VPN detected
instabook,user0252,2025-08-21 09:43:00,115.126.180.107,4f137153-3f8f-4ec7-a463-4862f7754bc8,Windows 10,Firefox,0,AS13335,0,0,3,3,16.48,24.832,1.5,47.936,0,25,Sudden OS/Browser change during failed attempts
instabook,user0253,2025-08-07 12:35:00,117.242.14.132,a6356084-03bb-4db0-a863-8db48cfe8880,Windows 11,Safari,0,AS174,0,0,2,1,43.93,22.481,0.51,45.39,0,25,Sudden OS/Browser change during failed attempts
instabook,user0076,2025-08-22 07:03:00,115.112.239.254,704b8580-c3e5-4512-a161-d812695809c7,Linux,Safari,0,AS174,1,0,1,3,25.14,9.66,0.38,26.56,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0182,2025-08-24 15:52:00,49.61.135.124,14d85a64-d513-4886-821f-ffdd8b9ee825,iOS,Edge,0,AS174,1,0,4,2,26.85,32.47,1.2,7.892,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0312,2025-08-30 09:38:00,115.97.161.86,27fc2043-7c92-4b5b-a6ba-e517a27036b7,Windows 10,Firefox,0,AS174,1,0,4,3,22.24,7.583,0.34,11.941,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0119,2025-08-22 03:56:00,106.221.107.60,5d75d054-7424-4d97-ad04-51d500531e13,Android,Edge,0,AS13335,1,0,4,1,5.49,17.955,3.21,26.424,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0326,2025-08-15 03:38:00,115.123.136.187,7628881d-4f10-4fd0-88c3-beb2a31e3488,Android,Chrome,1,AS13335,2,0,1,0,8.3,2.574,0.31,49.444,0,30,Suspicious IP / VPN detected; Unusual login time
facegram,user0056,2025-08-23 15:34:00,106.207.83.145,564694f0-c066-45fb-be0d-5c40d54759fd,Android,Chrome,0,AS174,1,0,6,2,33.61,23.522,0.7,11.836,1,70,Multiple devices detected; Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
instabook,user0415,2025-08-26 02:31:00,115.115.133.3,017ade3d-7b90-42b5-b35c-3a34b1d72436,iOS,Safari,0,AS55836,2,0,1,1,25.84,48.621,1.87,37.883,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
instabook,user0223,2025-08-30 19:04:00,117.221.203.146,b5ff972b-7b8d-4d7b-aded-087be1a9c243,Android,Firefox,0,AS55836,2,0,3,1,44.46,20.026,0.45,39.812,0,50,Suspicious IP / VPN detected; Sudden OS/Browser change during failed attempts
facegram,user0469,2025-08-06 10:45:00,182.76.46.163,e0e557fd-0424-418d-9625-1b05113a4629,Windows 11,Firefox,0,AS174,0,0,2,1,3.03,36.892,11.79,47.701,0,25,Sudden OS/Browser change during failed attempts
facegram,user0186,2025-08-08 03:55:00,182.64.118.92,8739f3ba-01b3-4044-a408-280727ad8a9f,Linux,Edge,0,AS174,2,0,4,3,15.23,25.803,1.68,44.286,0,55,Suspicious IP / VPN detected; Unusual login time; Sudden OS/Browser change during failed attempts
facegram,user0105,2025-08-08 00:11:00,117.224.239.87,45d348b4-6d57-423d-8c8c-d0ea23cea4ed,iOS,Firefox,1,AS3356,2,0,5,0,42.05,22.485,0.53,35.288,0,30,Suspicious IP / VPN detected; Unusual login time
instabook,user0275,2025-08-16 06:36:00,182.66.22.26,93b8afd3-0e64-4cfe-be0c-d8390583a478,Linux,Chrome,1,AS55836,1,0,1,0,15.25,17.238,1.12,9.721,0,25,Suspicious IP / VPN detected
instabook,user0264,2025-08-30 10:13:00,106.251.69.234,0d146b25-f80e-4e8b-82f5-d5c0c2472732,Windows 10,Edge,1,AS55836,1,0,4,0,3.13,22.933,7.1,2.058,0,25,Suspicious IP / VPN detected
